sentiment,tweet,unit_id,golden,unit_state,trusted_judgments,last_judgment_at,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
negative,@VirginAmerica - Let 2 scanned in passengers leave the plane than told someone to remove their bag from 1st class bin? #uncomfortable,681448369,FALSE,finalized,3,2/25/15 2:16,1,Can't Tell,0.659,Virgin America,NA,MustBeSpoken,NA,0,NA,2/23/15 9:11,569907e12,NA,NA
negative,@virginamerica What is your phone number. I can't find who to call about a flight reservation.,681448371,FALSE,finalized,3,2/25/15 8:31,1,Flight Booking Problems,0.6714,Virgin America,NA,mattbunk,NA,0,NA,2/23/15 8:29,569897e12,"Sterling Heights, MI",Eastern Time (US & Canada)
negative,@VirginAmerica is anyone doing anything there today?  Website is useless and no one is answering the phone.,681448373,FALSE,finalized,3,2/25/15 2:32,1,Customer Service Issue,1,Virgin America,NA,louisjenny,NA,0,NA,2/23/15 8:19,569894e12,Washington DC,Quito
neutral,@VirginAmerica trying to add my boy Prince to my ressie. SF this Thursday @VirginAmerica from LAX http://t.co/GsB2J3c4gM,681448376,FALSE,finalized,3,2/25/15 0:39,1,NA,NA,Virgin America,NA,STravelsW,NA,0,NA,2/23/15 8:19,569894e12,"Manhattan Beach, CA",NA
negative,@VirginAmerica why must a traveler miss a flight to Late Flight check a bag?  I missed my morning appointments and you lost my business. #sfo2lax,681448377,FALSE,finalized,3,2/25/15 5:39,1,Late Flight,0.6882,Virgin America,NA,GunsNDip,NA,0,NA,2/23/15 8:11,569892e12,NA,Pacific Time (US & Canada)
neutral,@VirginAmerica check out new music http://t.co/maRcnOCWzn,681448379,FALSE,finalized,3,2/25/15 3:20,1,NA,NA,Virgin America,NA,joeyrenagade,NA,0,NA,2/23/15 8:08,569891e12,Greater Los Angeles,NA
negative,@virginamerica how's a direct flight FLL-&gt;SFO have unexpected layover in Vegas 4 fuel yet peeps next to me bought for Vegas flight. #sneaky,681448382,FALSE,finalized,3,2/25/15 7:02,0.6925,Late Flight,0.3521,Virgin America,NA,mrmichaellay,NA,0,"[0.0, 0.0]",2/23/15 8:08,569891e12,Floridian from Cincinnati,Eastern Time (US & Canada)
negative,@VirginAmerica your no Late Flight bag check just lost you my business. I missed flight and AM apt. Three other people on flight had same exp.,681448383,FALSE,finalized,3,2/25/15 8:18,1,Late Flight,0.3486,Virgin America,NA,GunsNDip,NA,0,NA,2/23/15 7:51,569887e12,NA,Pacific Time (US & Canada)
positive,"@VirginAmerica - amazing customer  service, again! _�ե_�ե RaeAnn in SF - she's the best! #customerservice #virginamerica #flying",681448385,FALSE,finalized,3,2/25/15 4:16,1,NA,NA,Virgin America,NA,TheDuchessSF,NA,0,NA,2/23/15 7:50,569887e12,Online,Pacific Time (US & Canada)
negative,@VirginAmerica called your service line and was hung up on. This is awesome. #sarcasm,681448387,FALSE,finalized,3,2/25/15 8:50,1,Customer Service Issue,1,Virgin America,NA,BeLeather,NA,0,"[0.0, 0.0]",2/23/15 7:40,569885e12,NA,Pacific Time (US & Canada)
negative,@VirginAmerica your site is tripping. I'm trying to check in and I'm getting the plain text version. I am reluctant to enter any card info.,681448389,FALSE,finalized,3,2/25/15 7:55,1,Flight Booking Problems,0.6366,Virgin America,NA,BeLeather,NA,0,"[0.0, 0.0]",2/23/15 7:40,569884e12,NA,Pacific Time (US & Canada)
neutral,@VirginAmerica I was scheduled for SFO 2 DAL flight 714 today. Changed to 24th due weather. Looks like flight still on?,681448391,FALSE,finalized,3,2/25/15 1:48,0.6593,NA,0,Virgin America,NA,drcaseydrake,NA,0,"[37.79374402, -122.39327564]",2/23/15 7:28,569882e12,"Dallas, TX",NA
positive,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare",681448393,FALSE,finalized,3,2/25/15 7:46,0.6823,NA,0,Virgin America,NA,flyfromWAS,NA,0,NA,2/23/15 6:57,569874e12,"Washington, DC",Eastern Time (US & Canada)
neutral,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare",681448395,FALSE,finalized,3,2/25/15 1:49,1,NA,NA,Virgin America,NA,flyfromSEA,NA,0,NA,2/23/15 6:57,569874e12,Seattle,Central Time (US & Canada)
positive,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/B2Xi4YG5T8 #CheapFlights #FareCompare",681448397,FALSE,finalized,3,2/25/15 8:17,0.6806,NA,NA,Virgin America,NA,flyfromNYC,NA,0,NA,2/23/15 6:57,569874e12,"New York City, NY",Central Time (US & Canada)
neutral,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/QDlJHslOI5 #CheapFlights #FareCompare",681448400,FALSE,finalized,3,2/25/15 2:48,0.6529,NA,NA,Virgin America,NA,flyfromLAX,NA,0,NA,2/23/15 6:57,569874e12,"Los Angeles, CA",Central Time (US & Canada)
positive,@VirginAmerica Have a great week _��_���,681448402,FALSE,finalized,3,2/25/15 9:09,0.678,NA,NA,Virgin America,NA,Silvanabfer,NA,0,NA,2/23/15 6:51,569872e12,NA,NA
positive,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,681448404,FALSE,finalized,3,2/25/15 6:27,0.3482,NA,0,Virgin America,NA,AdamJdubs,NA,0,NA,2/23/15 6:07,569861e12,Earth,Eastern Time (US & Canada)
negative,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?",681448406,FALSE,finalized,3,2/25/15 3:39,1,Late Flight,1,Virgin America,NA,nicholas_v,NA,0,"[26.074379, -80.1416831]",2/23/15 5:15,569848e12,NA,Eastern Time (US & Canada)
positive,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience",681448408,FALSE,finalized,3,2/25/15 9:28,1,NA,NA,Virgin America,NA,tstashajones,NA,0,NA,2/23/15 3:01,569814e12,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada)
positive,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,681448410,FALSE,finalized,3,2/25/15 10:03,1,NA,NA,Virgin America,NA,SkateMamas,NA,0,NA,2/23/15 0:35,569778e12,"Los Angeles, CA",NA
positive,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,681448413,FALSE,finalized,3,2/25/15 10:02,1,NA,NA,Virgin America,NA,dngoo,NA,0,NA,2/23/15 0:21,569774e12,"Near a park, water, or lights",Pacific Time (US & Canada)
positive,"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining",681448415,FALSE,finalized,3,2/25/15 6:23,1,NA,NA,Virgin America,NA,SamBrittenham,NA,0,NA,2/23/15 0:06,56977e13,USA,Eastern Time (US & Canada)
negative,@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,681448419,FALSE,finalized,3,2/25/15 8:00,0.6832,Customer Service Issue,0.3773,Virgin America,NA,usagibrian,NA,0,NA,2/22/15 22:39,569748e12,San Francisco CA,Pacific Time (US & Canada)
negative,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?",681448421,FALSE,finalized,3,2/25/15 6:40,1,Flight Booking Problems,0.6767,Virgin America,NA,usagibrian,NA,0,NA,2/22/15 22:11,569741e12,San Francisco CA,Pacific Time (US & Canada)
negative,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,681448423,FALSE,finalized,3,2/25/15 1:27,1,Customer Service Issue,0.6527,Virgin America,NA,KindofLuke,NA,0,NA,2/22/15 21:56,569738e12,NA,NA
positive,@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!,681448426,FALSE,finalized,3,2/25/15 2:30,1,NA,NA,Virgin America,NA,ptbrodie,NA,0,NA,2/22/15 20:23,569714e12,San Francisco,NA
positive,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,681448429,FALSE,finalized,3,2/25/15 0:57,1,NA,NA,Virgin America,NA,cheryleng,NA,0,"[33.9469039, -118.40716847]",2/22/15 17:48,569675e12,NA,Pacific Time (US & Canada)
neutral,"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?",681448431,FALSE,finalized,3,2/25/15 4:38,1,NA,NA,Virgin America,NA,HishamSharaby,NA,0,NA,2/22/15 17:45,569674e12,New York,Eastern Time (US & Canada)
negative,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,681448432,FALSE,finalized,3,2/25/15 2:40,0.6703,Customer Service Issue,0.6703,Virgin America,NA,ChrisFordisHere,NA,0,"[51.04345575, -114.06071363]",2/22/15 17:14,569666e12,NYC,Tehran
positive,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,681448433,FALSE,finalized,3,2/25/15 2:38,1,NA,NA,Virgin America,NA,JKF1897,NA,0,NA,2/22/15 16:18,569652e12,NA,NA
neutral,@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,681448435,FALSE,finalized,3,2/25/15 4:14,1,NA,NA,Virgin America,NA,F6x,NA,0,"[40.64662464, -73.77090177]",2/22/15 16:05,569649e12,"San Francisco, CA",Pacific Time (US & Canada)
neutral,@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?,681448437,FALSE,finalized,3,2/25/15 9:19,0.6535,NA,0,Virgin America,NA,lawyang588,NA,0,NA,2/22/15 15:41,569643e12,NA,NA
negative,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,681448440,FALSE,finalized,3,2/25/15 1:27,1,Customer Service Issue,0.6448,Virgin America,NA,melokudo,NA,0,NA,2/22/15 15:40,569643e12,NA,Eastern Time (US & Canada)
negative,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,681448442,FALSE,finalized,3,2/25/15 8:45,1,Can't Tell,1,Virgin America,NA,ChrysiChrysic,NA,0,NA,2/22/15 15:06,569634e12,NA,NA
neutral,@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?,681448444,FALSE,finalized,3,2/25/15 7:36,1,NA,NA,Virgin America,NA,nikkisixxfan93,NA,0,NA,2/22/15 15:03,569634e12,"Sacramento,California",Pacific Time (US & Canada)
negative,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,681448446,FALSE,finalized,3,2/25/15 9:31,1,Cancelled Flight,0.6875,Virgin America,NA,ChrysiChrysic,NA,0,NA,2/22/15 15:02,569633e12,NA,NA
negative,@VirginAmerica Another delayed flight? #likingyoulessandless,681448448,FALSE,finalized,3,2/25/15 1:03,1,Late Flight,1,Virgin America,NA,MOCBlogger,NA,0,NA,2/22/15 14:49,56963e13,San Diego,Alaska
negative,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,681448451,FALSE,finalized,3,2/25/15 0:50,1,Customer Service Issue,1,Virgin America,NA,tfaz,NA,0,NA,2/22/15 14:39,569627e12,"Oakland, California",Pacific Time (US & Canada)
positive,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,681448453,FALSE,finalized,3,2/25/15 5:08,1,NA,NA,Virgin America,NA,lisaptv,NA,1,NA,2/22/15 14:32,569626e12,NA,Mountain Time (US & Canada)
neutral,"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9",681448455,FALSE,finalized,3,2/25/15 1:03,1,NA,NA,Virgin America,NA,dropapp,NA,0,NA,2/22/15 14:31,569626e12,NA,NA
positive,@VirginAmerica always!!! Xoxo,681448457,FALSE,finalized,3,2/25/15 9:54,0.7011,NA,NA,Virgin America,NA,HollywoodHotMom,NA,0,NA,2/22/15 14:09,56962e13,All Over!,Pacific Time (US & Canada)
negative,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,681448459,FALSE,finalized,3,2/25/15 9:03,1,Flight Booking Problems,1,Virgin America,NA,GoShar2012,NA,0,NA,2/22/15 14:07,56962e13,"Providence, RI",Eastern Time (US & Canada)
negative,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,681448461,FALSE,finalized,3,2/25/15 1:55,0.6543,Flight Attendant Complaints,0.3562,Virgin America,NA,MOCBlogger,NA,0,NA,2/22/15 14:03,569619e12,San Diego,Alaska
positive,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,681448464,FALSE,finalized,3,2/25/15 9:43,1,NA,NA,Virgin America,NA,SkateMamas,NA,0,NA,2/22/15 13:55,569616e12,"Los Angeles, CA",NA
neutral,@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service _���,681448466,FALSE,finalized,3,2/25/15 8:47,0.355,NA,0,Virgin America,NA,FiDiFamilies,NA,0,NA,2/22/15 13:49,569615e12,New York City,Eastern Time (US & Canada)
negative,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,681448468,FALSE,finalized,3,2/25/15 9:19,0.6889,Late Flight,0.6889,Virgin America,NA,jarrydosborne,NA,0,NA,2/22/15 13:47,569614e12,New York,Eastern Time (US & Canada)
positive,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,681448470,FALSE,finalized,3,2/25/15 6:27,1,NA,NA,Virgin America,NA,HollywoodHotMom,NA,0,NA,2/22/15 13:45,569614e12,All Over!,Pacific Time (US & Canada)
negative,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",681448471,FALSE,finalized,3,2/25/15 5:25,1,Cancelled Flight,1,Virgin America,NA,mlorenzen,NA,0,NA,2/22/15 13:29,56961e13,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada)
negative,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,681448474,FALSE,finalized,3,2/25/15 9:39,0.679,Flight Booking Problems,0.3684,Virgin America,NA,Tyler_Starrine,NA,0,NA,2/22/15 13:23,569608e12,Los Angeles,Pacific Time (US & Canada)
positive,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,681448476,FALSE,finalized,3,2/25/15 6:01,1,NA,NA,Virgin America,NA,jessicajaymes,NA,2,"[33.94652852, -118.40766257]",2/22/15 12:49,5696e14,"hollywood, california",Pacific Time (US & Canada)
positive,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,681448478,FALSE,finalized,3,2/25/15 1:45,1,NA,NA,Virgin America,NA,livingfitly,NA,0,NA,2/22/15 12:35,569596e12,"Washington, DC",Eastern Time (US & Canada)
negative,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,681448480,FALSE,finalized,3,2/25/15 7:27,1,Damaged Luggage,0.6501,Virgin America,NA,khartline,NA,0,NA,2/22/15 12:34,569596e12,Las Vegas,Pacific Time (US & Canada)
negative,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,681448484,FALSE,finalized,3,2/25/15 7:37,1,Damaged Luggage,1,Virgin America,NA,khartline,NA,0,NA,2/22/15 12:27,569594e12,Las Vegas,Pacific Time (US & Canada)
neutral,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,681448487,FALSE,finalized,3,2/25/15 2:11,1,NA,NA,Virgin America,NA,MACRoxburgh,NA,0,NA,2/22/15 11:56,569587e12,NA,Atlantic Time (Canada)
positive,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),681448488,FALSE,finalized,3,2/25/15 9:04,1,NA,NA,Virgin America,NA,paulnakada,NA,0,NA,2/22/15 11:33,569581e12,San Francisco,Pacific Time (US & Canada)
neutral,@VirginAmerica is your website ever coming back online?,681448489,FALSE,finalized,3,2/25/15 7:13,1,NA,NA,Virgin America,NA,wildcatdad,NA,0,NA,2/22/15 11:13,569576e12,NA,NA
neutral,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",681448491,FALSE,finalized,3,2/25/15 6:59,0.6732,NA,0,Virgin America,NA,RheaThurman1,NA,0,NA,2/22/15 11:10,569575e12,NA,NA
neutral,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,681448496,FALSE,finalized,3,2/25/15 8:49,1,NA,NA,Virgin America,NA,Osiris91780,NA,0,NA,2/22/15 11:10,569575e12,NA,NA
neutral,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,681448498,FALSE,finalized,3,2/25/15 7:00,1,NA,NA,Virgin America,NA,HeatherWhoo,NA,0,NA,2/22/15 11:10,569575e12,NA,NA
negative,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,681448500,FALSE,finalized,3,2/25/15 9:54,1,Customer Service Issue,0.6983,Virgin America,NA,paulnakada,NA,0,NA,2/22/15 11:02,569573e12,San Francisco,Pacific Time (US & Canada)
negative,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,681448502,FALSE,finalized,3,2/25/15 3:50,0.6593,Cancelled Flight,0.6593,Virgin America,NA,RampantSmashing,NA,0,NA,2/22/15 11:01,569573e12,CA,NA
negative,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",681448504,FALSE,finalized,3,2/25/15 4:43,1,Flight Booking Problems,0.6556,Virgin America,NA,intlwriter,NA,0,NA,2/22/15 10:38,569567e12,@ the moment in New Delhi,Pacific Time (US & Canada)
negative,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",681448506,FALSE,finalized,3,2/25/15 0:41,1,Late Flight,0.3571,Virgin America,NA,finslippy,NA,0,NA,2/22/15 10:30,569565e12,Brooklyn,Eastern Time (US & Canada)
negative,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",681448509,FALSE,finalized,3,2/25/15 6:42,1,Cancelled Flight,1,Virgin America,NA,finslippy,NA,0,NA,2/22/15 10:29,569565e12,Brooklyn,Eastern Time (US & Canada)
negative,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,681448511,FALSE,finalized,3,2/25/15 0:43,1,Bad Flight,1,Virgin America,NA,Gr8Fratsby,NA,0,NA,2/22/15 10:19,569562e12,"Washington, DC",Eastern Time (US & Canada)
negative,@VirginAmerica is the website down?,681448513,FALSE,finalized,3,2/25/15 9:33,0.6517,Customer Service Issue,0.3371,Virgin America,NA,sbaaronson,NA,0,NA,2/22/15 8:56,569541e12,Los Angeles,NA
negative,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,681448515,FALSE,finalized,3,2/25/15 3:15,0.68,Customer Service Issue,0.35,Virgin America,NA,jonesbasf,NA,0,NA,2/22/15 8:53,56954e13,NA,NA
negative,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,681448517,FALSE,finalized,3,2/25/15 5:57,1,Customer Service Issue,0.7002,Virgin America,NA,Gr8Fratsby,NA,0,NA,2/22/15 5:51,569495e12,"Washington, DC",Eastern Time (US & Canada)
neutral,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,681448520,FALSE,finalized,3,2/25/15 3:50,1,NA,NA,Virgin America,NA,NewsSWA,NA,0,NA,2/22/15 5:02,569482e12,FL410,Sydney
negative,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,681448522,FALSE,finalized,3,2/25/15 6:00,1,Customer Service Issue,1,Virgin America,NA,CSHangover,NA,0,NA,2/22/15 4:43,569478e12,Tokyo,Irkutsk
